Time,Pitch
0.02040816326530603,0.0
0.03040816326530603,0.0
0.04040816326530603,0.0
0.05040816326530603,0.0
0.06040816326530603,0.0
0.07040816326530604,0.0
0.08040816326530603,0.0
0.09040816326530604,0.0
0.10040816326530604,0.0
0.11040816326530603,0.0
0.12040816326530604,0.0
0.13040816326530602,366.19362259407455
0.14040816326530603,358.5415247560398
0.15040816326530604,0.0
0.16040816326530605,0.0
0.17040816326530603,0.0
0.18040816326530604,0.0
0.19040816326530605,0.0
0.20040816326530603,0.0
0.21040816326530604,0.0
0.22040816326530605,0.0
0.23040816326530603,0.0
0.24040816326530604,205.07045888850354
0.250408163265306,205.46557589293673
0.260408163265306,207.8301026766133
0.27040816326530603,203.70558352029366
0.28040816326530604,200.23511432602473
0.29040816326530605,199.13132305793957
0.30040816326530606,198.17575661962763
0.310408163265306,198.53577479760628
0.320408163265306,200.4944977532766
0.33040816326530603,201.27467163765724
0.34040816326530604,0.0
0.35040816326530605,0.0
0.36040816326530606,0.0
0.37040816326530607,0.0
0.380408163265306,0.0
0.39040816326530603,0.0
0.40040816326530604,0.0
0.41040816326530605,0.0
0.42040816326530606,0.0
0.43040816326530607,0.0
0.440408163265306,0.0
0.450408163265306,101.56025356800603
0.46040816326530604,100.49365722054948
0.47040816326530605,97.13711947872179
0.48040816326530605,97.97566666662887
0.49040816326530606,138.00414294151733
0.500408163265306,129.67738394674888
0.510408163265306,118.96891402206009
0.520408163265306,115.16265202606718
0.530408163265306,115.4155556570331
0.540408163265306,110.9173142924928
0.5504081632653061,106.9772509443228
0.5604081632653061,103.72979211492327
0.5704081632653061,100.67124546089296
0.5804081632653061,98.47342717986625
0.5904081632653061,104.67428902194254
0.600408163265306,102.77157277773664
0.610408163265306,103.15585533052185
0.620408163265306,98.73250746605305
0.630408163265306,97.60972098081902
0.640408163265306,0.0
0.650408163265306,0.0
0.660408163265306,0.0
0.6704081632653061,0.0
0.6804081632653061,0.0
0.6904081632653061,0.0
0.7004081632653061,0.0
0.7104081632653061,0.0
0.7204081632653061,0.0
0.730408163265306,0.0
0.740408163265306,0.0
0.750408163265306,0.0
0.760408163265306,0.0
0.770408163265306,0.0
0.780408163265306,0.0
0.790408163265306,0.0
0.8004081632653061,0.0
0.8104081632653061,0.0
0.8204081632653061,0.0
0.8304081632653061,0.0
0.8404081632653061,0.0
0.8504081632653061,0.0
0.860408163265306,0.0
0.870408163265306,0.0
0.880408163265306,0.0
0.890408163265306,0.0
0.900408163265306,0.0
0.910408163265306,0.0
0.9204081632653061,0.0
0.9304081632653061,0.0
0.9404081632653061,0.0
0.9504081632653061,0.0
0.9604081632653061,0.0
0.9704081632653061,0.0
0.980408163265306,0.0
0.990408163265306,0.0
1.000408163265306,0.0
1.010408163265306,0.0
1.020408163265306,0.0
1.030408163265306,0.0
1.040408163265306,0.0
1.050408163265306,0.0
1.060408163265306,0.0
1.070408163265306,0.0
1.080408163265306,0.0
1.090408163265306,0.0
1.100408163265306,0.0
1.110408163265306,0.0
1.120408163265306,0.0
1.130408163265306,0.0
1.140408163265306,0.0
1.150408163265306,0.0
1.160408163265306,0.0
1.170408163265306,0.0
1.1804081632653058,0.0
1.1904081632653059,0.0
1.2004081632653059,0.0
1.2104081632653059,0.0
1.2204081632653059,0.0
1.2304081632653059,0.0
1.240408163265306,0.0
1.250408163265306,0.0
1.260408163265306,0.0
1.270408163265306,0.0
1.280408163265306,0.0
1.290408163265306,0.0
1.300408163265306,0.0
1.310408163265306,0.0
1.320408163265306,0.0
1.330408163265306,0.0
1.340408163265306,0.0
1.350408163265306,0.0
1.360408163265306,0.0
1.370408163265306,0.0
1.380408163265306,0.0
1.390408163265306,0.0
1.400408163265306,0.0
1.410408163265306,0.0
1.420408163265306,0.0
1.4304081632653058,0.0
1.4404081632653059,0.0
1.4504081632653059,0.0
1.4604081632653059,0.0
1.4704081632653059,0.0
1.4804081632653059,0.0
1.490408163265306,0.0
1.500408163265306,0.0
1.510408163265306,0.0
1.520408163265306,0.0
1.530408163265306,0.0
1.540408163265306,0.0
1.550408163265306,0.0
1.560408163265306,0.0
1.570408163265306,0.0
1.580408163265306,0.0
1.590408163265306,0.0
1.600408163265306,0.0
1.610408163265306,0.0
1.620408163265306,0.0
1.630408163265306,0.0
1.640408163265306,0.0
1.650408163265306,0.0
1.660408163265306,0.0
1.670408163265306,0.0
1.680408163265306,0.0
1.6904081632653059,0.0
1.7004081632653059,0.0
1.7104081632653059,0.0
1.7204081632653059,0.0
1.7304081632653059,0.0
1.740408163265306,0.0
1.750408163265306,0.0
1.760408163265306,0.0
1.770408163265306,0.0
1.780408163265306,0.0
1.790408163265306,0.0
1.800408163265306,0.0
1.810408163265306,0.0
1.820408163265306,0.0
1.830408163265306,0.0
1.840408163265306,0.0
1.850408163265306,0.0
1.860408163265306,0.0
1.870408163265306,0.0
1.880408163265306,0.0
1.890408163265306,0.0
1.900408163265306,0.0
1.910408163265306,0.0
1.920408163265306,0.0
1.930408163265306,0.0
1.9404081632653059,0.0
1.9504081632653059,0.0
1.9604081632653059,0.0
1.9704081632653059,0.0
1.9804081632653059,0.0
1.990408163265306,0.0
2.000408163265306,0.0
2.010408163265306,0.0
2.020408163265306,0.0
2.030408163265306,0.0
2.040408163265306,0.0
2.050408163265306,0.0
2.060408163265306,0.0
2.0704081632653057,0.0
2.080408163265306,0.0
2.0904081632653058,0.0
2.100408163265306,0.0
2.110408163265306,0.0
2.120408163265306,0.0
